track_name,album_name,track_id,duration_ms_x,lyrics,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature


It's fearless


Oh, yeah




[Chorus]


'Cause I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless


'Cause I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless




[Outro]


Oh, oh


Oh, yeah",Energetic,0.598,0.714,5,-4.397,1,0.0273,0.0364,1.04e-06,0.31,0.467,99.979,audio_features,3F6czr26ZwGU5O5CHY04Ma,spotify:track:3F6czr26ZwGU5O5CHY04Ma,https://api.spotify.com/v1/tracks/3F6czr26ZwGU5O5CHY04Ma,https://api.spotify.com/v1/audio-analysis/3F6czr26ZwGU5O5CHY04Ma,242000,4
Fifteen,Fearless Platinum Edition,3M0w3fhdXByHLCNAoi5c9G,294346,"[Verse 1]


You take a deep breath and you walk through the doors


It's the mornin' of your very first day


You say ""hi"" to your friends you ain't seen in a while


Try and stay out of everybody's way


It's your freshman year and you're gonna be here


For the next four years in this town


Hopin' one of those senior boys will wink at you and say


""You know, I haven't seen you around before""




[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen, feelin' like there's nothin' to figure out


Well, count to ten, take it in


This is life before you know who you're gonna be


Fifteen




[Verse 2]


You sit in class next to a redhead named Abigail


And soon enough, you're best friends


Laughin' at the other girls who think they're so cool


We'll be outta here as soon as we can


And then, you're on your very first date and he's got a car


And you're feelin' like flyin'


And your mama's waitin' up and you're thinkin' he's the one


And you're dancin' 'round your room when the night ends


When the night ends[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen and your first kiss


Makes your head spin 'round


But in your life, you'll do things greater than


Dating the boy on the football team


But I didn't know it at fifteen




[Bridge]


When all you wanted was to be wanted


Wish you could go back and tell yourself what you know now


Back then, I swore I was gonna marry him someday


But I realized some bigger dreams of mine


And Abigail gave everything she had


To a boy who changed his mind


And we both cried




[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen, don't forget to look before you fall


I've found time can heal most anything


And you just might find who you're supposed to be


I didn't know who I was supposed to be


At fifteen[Post-Chorus]


La-la-la, la-la-la, la-la-la-la


La-la-la, la-la-la, la-la-la-la


La-la-la, la-la-la




[Outro]


Your very first day


Take a deep breath, girl


Take a deep breath as you walk through the doors",Sad,0.559,0.636,7,-4.4,1,0.0263,0.0728,0.0,0.144,0.214,95.485,audio_features,3M0w3fhdXByHLCNAoi5c9G,spotify:track:3M0w3fhdXByHLCNAoi5c9G,https://api.spotify.com/v1/tracks/3M0w3fhdXByHLCNAoi5c9G,https://api.spotify.com/v1/audio-analysis/3M0w3fhdXByHLCNAoi5c9G,294347,4
Love Story,Fearless Platinum Edition,0kN3oXYWWAk1uC0y2WoyOE,235280,"[Verse 1]


We were both young when I first saw you


I close my eyes and the flashback starts


I'm standing there


On a balcony in summer air


See the lights, see the party, the ball gowns


See you make your way through the crowd


And say, ""Hello""


Little did I know




[Pre-Chorus]


That you were Romeo, you were throwing pebbles


And my daddy said, ""Stay away from Juliet""


And I was crying on the staircase


Begging you, ""Please don't go,"" and I said




[Chorus]


Romeo, take me somewhere we can be alone


I'll be waiting, all there's left to do is run


You'll be the prince and I'll be the princess


It's a love story, baby, just say, ""Yes""




[Verse 2]


So I sneak out to the garden to see you


We keep quiet 'cause we're dead if they knew


So close your eyes


Escape this town for a little while, oh, oh[Pre-Chorus]


'Cause you were Romeo, I was a scarlet letter


And my daddy said, ""Stay away from Juliet""


But you were everything to me


I was begging you, ""Please don't go,"" and I said




[Chorus]


Romeo, take me somewhere we can be alone


I'll be waiting, all there's left to do is run


You'll be the prince and I'll be the princess


It's a love story, baby, just say, ""Yes""


Romeo, save me, they're trying to tell me how to feel


This love is difficult, but it's real


Don't be afraid, we'll make it out of this mess


It's a love story, baby, just say, ""Yes""




[Post-Chorus]


Oh, oh




[Bridge]


But I got tired of waiting


Wondering if you were ever coming around


My faith in you was fading


When I met you on the outskirts of town and I said




[Chorus]


""Romeo, save me, I've been feeling so alone


I keep waiting for you, but you never come


Is this in my head? I don't know what to think""


He knelt to the ground and pulled out a ring, and said


""Marry me, Juliet, you'll never have to be alone


I love you and that's all I really know


I talked to your dad, go pick out a white dress


It's a love story, baby, just say 'Yes'""[Outro]


Oh, oh, oh


Oh, oh, oh


'Cause we were both young when I first saw you",Sad,0.618,0.736,2,-3.937,1,0.0308,0.157,0.0,0.073,0.307,118.982,audio_features,0kN3oXYWWAk1uC0y2WoyOE,spotify:track:0kN3oXYWWAk1uC0y2WoyOE,https://api.spotify.com/v1/tracks/0kN3oXYWWAk1uC0y2WoyOE,https://api.spotify.com/v1/audio-analysis/0kN3oXYWWAk1uC0y2WoyOE,235280,4
Hey Stephen,Fearless Platinum Edition,6wcFdMmiDscAhZJrcVFumx,254320,"[Intro]


Mmm-mm, mm-mm


Mmm-mm, mm-mm


Mmm-mm, mm-mm, yeah




[Verse 1]


Hey, Stephen, I know looks can be deceiving


But I know I saw a light in you


And as we walked, we were talking


I didn't say half the things I wanted to


Of all the girls tossing rocks at your window


I'll be the one waiting there even when it's cold


Hey, Stephen, boy, you might have me believing


I don't always have to be alone




[Chorus]


'Cause I can't help it if you look like an angel


Can't help it if I wanna kiss you in the rain so


Come feel this magic I've been feeling since I met you


Can't help it if there's no one else


Mmm, I can't help myself




[Verse 2]


Hey, Stephen, I've been holding back this feeling


So I got some things to say to you, ha


I've seen it all, so I thought


But I never seen nobody shine the way you do


The way you walk, way you talk, way you say my name


It's beautiful, wonderful, don't you ever change


Hey, Stephen, why are people always leaving?


I think you and I should stay the same[Chorus]


'Cause I can't help it if you look like an angel


Can't help it if I wanna kiss you in the rain so


Come feel this magic I've been feeling since I met you


Can't help it if there's no one else


Mmm, I can't help myself




[Bridge]


They're dimming the street lights, you're perfect for me


Why aren't you here tonight?


I'm waiting alone now, so come on and come out


And pull me near and shine, shine, shine




[Breakdown]


Hey, Stephen, I could give you fifty reasons


Why I should be the one you choose


All those other girls, well, they're beautiful


But would they write a song for you? (Ha-ha)




[Chorus]


I can't help it if you look like an angel


Can't help it if I wanna kiss you in the rain so


Come feel this magic I've been feeling since I met you


Can't help it if there's no one else


Mmm, I can't help myself


If you look like an angel


Can't help it if I wanna kiss you in the rain so


Come feel this magic I've been feeling since I met you


Can't help it if there's no one else


Mmm, I can't help myself[Outro]


Myself


Can't help myself


I can't help myself",Happy,0.843,0.553,6,-7.348,1,0.0317,0.168,2.66e-06,0.107,0.825,115.997,audio_features,6wcFdMmiDscAhZJrcVFumx,spotify:track:6wcFdMmiDscAhZJrcVFumx,https://api.spotify.com/v1/tracks/6wcFdMmiDscAhZJrcVFumx,https://api.spotify.com/v1/audio-analysis/6wcFdMmiDscAhZJrcVFumx,254320,4
White Horse,Fearless Platinum Edition,4jPtq9shRdUv8Zjr0a5xkD,234440,"[Verse 1]


Say you're sorry, that face of an angel


Comes out just when you need it to


As I paced back and forth all this time


'Cause I honestly believed in you


Holdin' on, the days drag on


Stupid girl, I shoulda known, I shoulda known




[Chorus]


That I'm not a princess, this ain't a fairytale


I'm not the one you'll sweep off her feet, lead her up the stairwell


This ain't Hollywood, this is a small town


I was a dreamer before you went and let me down


Now, it's too late for you and your white horse


To come around




[Verse 2]


Maybe I was naive, got lost in your eyes


And never really had a chance


My mistake, I didn't know to be in love


You had to fight to have the upper hand


I had so many dreams about you and me


Happy endings, now, I know




[Chorus]


That I'm not a princess, this ain't a fairytale


I'm not the one you'll sweep off her feet, lead her up the stairwell


This ain't Hollywood, this is a small town


I was a dreamer before you went and let me down


Now, it's too late for you and your white horse


To come around[Bridge]


And there you are on your knees


Beggin' for forgiveness, beggin' for me


Just like I always wanted


But I'm so sorry




[Chorus]


'Cause I'm not your princess, this ain't our fairytale


I'm gonna find someone someday who might actually treat me well


This is a big world, that was a small town


There in my rear view mirror disappearing now


And it's too late for you and your white horse


Now, it's too late for you and your white horse


To catch me now




[Outro]


Oh, whoa, whoa, whoa


Try and catch me now, oh


It's too late to catch me now",Sad,0.585,0.346,0,-8.014,1,0.0256,0.302,0.0,0.102,0.195,92.564,audio_features,4jPtq9shRdUv8Zjr0a5xkD,spotify:track:4jPtq9shRdUv8Zjr0a5xkD,https://api.spotify.com/v1/tracks/4jPtq9shRdUv8Zjr0a5xkD,https://api.spotify.com/v1/audio-analysis/4jPtq9shRdUv8Zjr0a5xkD,234440,4
You Belong With Me,Fearless Platinum Edition,3as6Wz3mwbTnusWhZjTUNr,231146,"[Verse 1]


You're on the phone with your girlfriend, she's upset


She's going off about something that you said


'Cause she doesn't get your humor like I do


I'm in my room, it's a typical Tuesday night


I'm listening to the kind of music she doesn't like


And she'll never know your story like I do




[Pre-Chorus]


'Cause she wears short skirts, I wear T-shirts


She's Cheer Captain and I'm on the bleachers


Dreaming 'bout the day when you wake up and find


That what you're looking for has been here the whole time




[Chorus]


If you could see that I'm the one who understands you


Been here all along, so why can't you see?


You belong with me, you belong with me




[Verse 2]


Walk in the streets with you and your worn-out jeans


I can't help thinking this is how it ought to be


Laughing on a park bench, thinking to myself


Hey, isn't this easy?


And you've got a smile that can light up this whole town


I haven't seen it in a while since she brought you down


You say you're fine, I know you better than that


Hey, whatcha doing with a girl like that?[Pre-Chorus]


She wears high heels, I wear sneakers


She's Cheer Captain and I'm on the bleachers


Dreaming 'bout the day when you wake up and find


That what you're looking for has been here the whole time




[Chorus]


If you could see that I'm the one who understands you


Been here all along, so why can't you see?


You belong with me


Standing by and waiting at your back door


All this time, how could you not know, baby?


You belong with me, you belong with me




[Bridge]


Oh, I remember you driving to my house


In the middle of the night


I'm the one who makes you laugh


When you know you're 'bout to cry


I know your favorite songs


And you tell me 'bout your dreams


Think I know where you belong


Think I know it's with me




[Chorus]


Can't you see that I'm the one who understands you


Been here all along, so why can't you see?


You belong with me


Standing by and waiting at your back door


All this time, how could you not know, baby?


You belong with me, you belong with me[Outro]


You belong with me


Have you ever thought just maybe


You belong with me?


You belong with me",Energetic,0.687,0.771,6,-4.424,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,audio_features,3as6Wz3mwbTnusWhZjTUNr,spotify:track:3as6Wz3mwbTnusWhZjTUNr,https://api.spotify.com/v1/tracks/3as6Wz3mwbTnusWhZjTUNr,https://api.spotify.com/v1/audio-analysis/3as6Wz3mwbTnusWhZjTUNr,231147,4
Breathe,Fearless Platinum Edition,6S9G7J3EB1ZY0rrZPwsBg5,263986,"[Verse 1: Taylor Swift]


I see your face in my mind as I drive away


'Cause none of us thought it was gonna end that way


People are people and sometimes, we change our minds


But it's killing me to see you go after all this time




[Verse 2: Taylor Swift 
with Colbie Caillat
]


Music starts playing like the end of a sad movie


It's the kind of ending you don't really wanna see


'Cause it's tragedy and it'll only bring you down


Now, I don't know what to be without you around




[Pre-Chorus: Taylor Swift 
with Colbie Caillat
]


And we know it's never simple, never easy


Never a clean break, 
no one here to save me


You're the only thing I know like the back of my hand




[Chorus: Taylor Swift 
with Colbie Caillat
]


And I can't 
breathe
 without you, but I have to


Breathe without you, but I have to




[Verse 3: Taylor Swift 
with Colbie Caillat
]


Never wanted this, never wanna see you hurt


Every little bump in the road, I tried to swerve


But people are people and sometimes, it doesn't work out


Nothing we say is gonna save us from the fall out[Pre-Chorus: Taylor Swift 
with Colbie Caillat
]


And we know it's never simple, never easy


Never a clean break, 
no one here to save me


You're the only thing I know like the back of my hand




[Chorus: Taylor Swift 
with Colbie Caillat
]


And I can't 
breathe without you, but I have to


Breathe without you but I have to




[Bridge: Taylor Swift 
with Colbie Caillat
]


It's 2 A.M
, feeling like I just 
lost a friend


Hope you know it's 
not easy, easy for me


It's 2 A.M
, feeling like 
I just lost a friend


Hope you know this ain't easy, easy for me




[Pre-Chorus: Taylor Swift 
with Colbie Caillat
]


And we know it's never simple, never easy


Never a clean break, 
no one here to save me
, oh-oh




[Chorus: Taylor Swift 
with Colbie Caillat
]


I can't 
breathe without you, but I have to


Breathe without you, but I have to


Breathe 
without you, but I have to




[Outro: Taylor Swift & Colbie Caillat]


I'm sorry, I'm sorry (Mmm)


I'm sorry, (Yeah, yeah) I'm sorry


I'm sorry, I'm sorry


I'm sorry",Sad,0.498,0.486,1,-7.384,1,0.0273,0.373,0.0,0.113,0.17,147.952,audio_features,6S9G7J3EB1ZY0rrZPwsBg5,spotify:track:6S9G7J3EB1ZY0rrZPwsBg5,https://api.spotify.com/v1/tracks/6S9G7J3EB1ZY0rrZPwsBg5,https://api.spotify.com/v1/audio-analysis/6S9G7J3EB1ZY0rrZPwsBg5,263987,4
Tell Me Why,Fearless Platinum Edition,4XrP7vKBjKLEYlRZdb0Ygr,200560,"[Verse 1]


I took a chance, I took a shot


And you might think I'm bulletproof, but I'm not


You took a swing, I took it hard


And down here from the ground, I see who you are




[Chorus]


I'm sick and tired of your attitude


I'm feeling like I don't know you


You tell me that you love me, then cut me down


And I need you like a heartbeat


But you know you got a mean streak


That makes me run for cover when you're around


And here's to you and your temper


Yes, I remember what you said last night


And I know that you see what you're doing to me


Tell me why




[Verse 2]


You could write a book on how to ruin someone's perfect day


Well, I get so confused and frustrated


Forget what I'm trying to say, oh




[Chorus]


I'm sick and tired of your reasons


I got no one to believe in


You tell me that you want me, then push me around


And I need you like a heartbeat


But you know you got a mean streak


That makes me run for cover when you're around


Here's to you and your temper


Yes, I remember what you said last night


And I know that you see what you're doing to me


Tell me why[Bridge]


Why do you have to make me feel small


So you can feel whole inside?


Why do you have to put down my dreams


So you're the only thing on my mind?




[Chorus]


I'm sick and tired of your attitude


I'm feeling like I don't know you


You tell me that you want me, then cut me down


I'm sick and tired of your reasons


I've got no one to believe in


You ask me for my love, then you push me around


Here's to you and your temper


Yes, I remember what you said last night


And I know that you see what you're doing to me


Tell me why (Why)


Tell me why (Why)




[Outro]


I take a step back, let you go


I told you I'm not bulletproof


Now you know",Energetic,0.601,0.852,7,-3.096,1,0.0386,0.0606,3.41e-06,0.37,0.513,100.015,audio_features,4XrP7vKBjKLEYlRZdb0Ygr,spotify:track:4XrP7vKBjKLEYlRZdb0Ygr,https://api.spotify.com/v1/tracks/4XrP7vKBjKLEYlRZdb0Ygr,https://api.spotify.com/v1/audio-analysis/4XrP7vKBjKLEYlRZdb0Ygr,200560,4
You're Not Sorry,Fearless Platinum Edition,6HWYtS215rxaaMjvpyG18W,261800,"[Verse 1]


All this time I was wasting hoping you would come around


I've been giving out chances every time and all you do is let me down


And it's taken me this long, baby, but I've figured you out


And you're thinking we'll be fine again, but not this time around




[Chorus]


You don't have to call anymore


I won't pick up the phone


This is the last straw


Don't wanna hurt anymore


And you can tell me that you're sorry


But I don't believe you, baby, like I did before


You're not sorry (No, no, no, no)




[Verse 2]


You're looking so innocent, I might believe you if I didn't know


Could've loved you all my life if you hadn't left me waiting in the cold


And you've got your share of secrets


And I'm tired of being last to know, oh


And now, you're asking me to listen 'cause it's worked each time before




[Chorus]


But you don't have to call anymore


I won't pick up the phone


This is the last straw


Don't wanna hurt anymore


And you can tell me that you're sorry


But I don't believe you, baby, like I did before


You're not sorry (No, no, no, no)


You're not sorry (No, no, no, no)[Bridge]


You had me crawling for you, honey, and it never would've gone away, no


You used to shine so bright, but I watched all of it fade




[Chorus]


So you don't have to call anymore


I won't pick up the phone


This is the last straw


There's nothing left to beg for


And you can tell me that you're sorry


But I don't believe you, baby, like I did before


You're not sorry (No, no, no, no)


You're not sorry (No, no, no, no)


(No, no, no, no, no, no, no, no, no, no, no, no)


Woah, oh, oh-oh, oh-oh-oh


(Oh, oh, oh, no, no, no, no, no, no)",Sad,0.459,0.459,6,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018,audio_features,6HWYtS215rxaaMjvpyG18W,spotify:track:6HWYtS215rxaaMjvpyG18W,https://api.spotify.com/v1/tracks/6HWYtS215rxaaMjvpyG18W,https://api.spotify.com/v1/audio-analysis/6HWYtS215rxaaMjvpyG18W,261800,4
The Way I Loved You,Fearless Platinum Edition,77VotUUL79U10TAnYdqwvr,244240,"[Verse 1]


He is sensible and so incredible


And all my single friends are jealous


He says everything I need to hear and it's like


I couldn't ask for anything better


He opens up my door and I get into his car


And he says you look beautiful tonight


And I feel perfectly fine




[Chorus]


But I miss screaming and fighting and kissing in the rain


And it's 2AM and I'm cursing your name


You're so in love that you act insane


And that's the way I loved you


Breaking down and coming undone


It's a roller coaster kind of rush


And I never knew I could feel that much


And that's the way I loved you




[Verse 2]


He respects my space


And never makes me wait


And he calls exactly when he says he will


He's close to my mother


Talks business with my father


He's charming and endearing


And I'm comfortable[Chorus]


But I miss screaming and fighting and kissing in the rain


And it's 2AM and I'm cursing your name


You're so in love that you acted insane


And that's the way I loved you


Breaking down and coming undone


It's a roller coaster kind of rush


And I never knew I could feel that much


And that's the way I loved you




[Bridge]


He can't see the smile I'm faking


And my heart's not breaking


'Cause I'm not feeling anything at all


And you were wild and crazy


Just so frustrating


Intoxicating, complicated


Got away by some mistake and now




[Chorus]


I miss screaming and fighting and kissing in the rain


It's 2AM and I'm cursing your name


I'm so in love that I acted insane


And that's the way I loved you


Breaking down and coming undone


It's a roller coaster kind of rush


And I never knew I could feel that much


And that's the way I loved you, oh, oh[Outro]


And that's the way I loved you, oh, oh


Never knew I could feel that much


And that's the way I loved you",Energetic,0.436,0.712,5,-3.689,1,0.0329,0.0322,0.0,0.111,0.379,160.886,audio_features,77VotUUL79U10TAnYdqwvr,spotify:track:77VotUUL79U10TAnYdqwvr,https://api.spotify.com/v1/tracks/77VotUUL79U10TAnYdqwvr,https://api.spotify.com/v1/audio-analysis/77VotUUL79U10TAnYdqwvr,244240,4
Forever & Always,Fearless Platinum Edition,1zxrcAk6eiytfavqriMcKT,225333,"[Verse 1]


Once upon a time


I believe it was a Tuesday when I caught your eye


And we caught onto something


I hold onto the night


You looked me in the eye and told me you loved me


Were you just kidding?


'Cause it seems to me


This thing is breaking down, we almost never speak


I don't feel welcome anymore


Baby, what happened? Please, tell me


'Cause one second, it was perfect


Now, you're halfway out the door




[Chorus]


And I stare at the phone, he still hasn't called


And then you feel so low you can't feel nothing at all


And you flashback to when he said, ""Forever and always""


Oh, and it 
rains in your bedroom


Everything is wrong


It rains when you're here and it rains when you're gone


'Cause I was there when you said, ""Forever and always""




[Verse 2]


Was I out of line?


Did I say something way too honest, made you run and hide


Like a scared little boy?


I looked into your eyes


Thought I knew you for a minute, now, I'm not so sure


So here's to everything coming down to nothing


Here's to silence that cuts me to the core


Where is this going?


Thought I knew for a minute, but I don't anymore[Chorus]


And I stare at the phone, he still hasn't called


And then you feel so low you can't feel nothing at all


And you flashback to when he said, ""Forever and always""


Oh, and it rains in your bedroom


Everything is wrong


It rains when you're here and it rains when you're gone


'Cause I was there when you said, ""Forever and always""


You didn't mean it, baby, I don't think so




[Bridge]


Oh, back up, baby, back up


Did you forget everything?


Back up, baby, back up


Did you forget everything?




[Chorus]


'Cause it rains in your bedroom


Everything is wrong


It rains when you're here and it rains when you're gone


'Cause I was there when you said, ""Forever and always""


Oh, I stare at the phone, he still hasn't called


And then you feel so low you can't feel nothing at all


And you flashback to when we said, ""Forever and always""


And it rains in your bedroom


Everything is wrong


It rains when you're here and it rains when you're gone


'Cause I was there when you said, ""Forever and always""[Outro]


You didn't mean it, baby


You said, ""Forever and always"", yeah",Energetic,0.605,0.829,10,-4.993,1,0.0549,0.0907,0.0,0.106,0.514,128.012,audio_features,1zxrcAk6eiytfavqriMcKT,spotify:track:1zxrcAk6eiytfavqriMcKT,https://api.spotify.com/v1/tracks/1zxrcAk6eiytfavqriMcKT,https://api.spotify.com/v1/audio-analysis/1zxrcAk6eiytfavqriMcKT,225333,4
The Best Day,Fearless Platinum Edition,5YbZZ2gYfvW1UvHHF4pVaD,245346,"[Verse 1]


I'm five years old, it's getting cold, I've got my big coat on


I hear your laugh and look up smiling at you, I run and run


Past the pumpkin patch and the tractor rides


Look now, the sky is gold


I hug your legs and fall asleep on the way home




[Chorus]


I don't know why all the trees change in the fall


But I know you're not scared of anything at all


Don't know if Snow White's house is near or far away


But I know I had the best day with you today




[Verse 2]


I'm thirteen now


And don't know how my friends could be so mean


I come home crying and you hold me tight and grab the keys


And we drive and drive until we found a town far enough away


And we talk and window shop 'til I've forgotten all their names




[Chorus]


I don't know who I'm going to talk to now at school


But I know I'm laughing on the car ride home with you


Don't know how long it's going to take to feel okay


But I know I had the best day with you today[Bridge]


I have an excellent father, his strength is making me stronger


God smiles on my little brother, inside and out


He's better than I am


I grew up in a pretty house and I had space to run


And I had the best days with you




[Verse 3]


There is a video I found from back when I was three


You set up a paint set in the kitchen and you're talking to me


It's the age of princesses and pirate ships and the seven dwarfs


And Daddy's smart


And you're the prettiest lady in the whole wide world




[Chorus]


And now, I know why all the trees change in the fall


I know you were on my side even when I was wrong


And I love you for giving me your eyes


For staying back and watching me shine


And I didn't know if you knew, so I'm taking this chance to say


That I had the best day with you today",Calm,0.664,0.447,1,-8.535,1,0.0292,0.611,1e-06,0.139,0.364,126.079,audio_features,5YbZZ2gYfvW1UvHHF4pVaD,spotify:track:5YbZZ2gYfvW1UvHHF4pVaD,https://api.spotify.com/v1/tracks/5YbZZ2gYfvW1UvHHF4pVaD,https://api.spotify.com/v1/audio-analysis/5YbZZ2gYfvW1UvHHF4pVaD,245347,4
Change,Fearless Platinum Edition,0RdcBnAXyH2YZZvcBVu2k6,281053,"[Verse 1]


And it's a sad picture, the final blow hits you


Somebody else gets what you wanted again and


You know it's all the same, another time and place


Repeating history and you're getting sick of it


But I believe in whatever you do


And I'll do anything to see it through




[Chorus]


Because these things will change


Can you feel it now?


These walls that they put up to hold us back will fall down


This revolution, the time will come


For us to finally win


And we'll sing hallelujah, we'll sing hallelujah


Oh, oh




[Verse 2]


So we've been outnumbered, raided, and now, cornered


It's hard to fight when the fight ain’t fair


We're getting stronger now, find things they never found


They might be bigger but we're faster and never scared


You can walk away, say we don't need this


But there's something in your eyes says we can beat this




[Chorus]


'Cause these things will change


Can you feel it now?


These walls that they put up to hold us back will fall down


This revolution, the time will come


For us to finally win


And we'll sing hallelujah, we'll sing hallelujah


Oh, oh[Bridge]


Tonight, we stand, get off our knees


Fight for what we've worked for all these years


And the battle was long, it's the fight of our lives


But we'll stand up champions tonight




[Chorus]


It was the night things changed


Can you see it now?


These walls that they put up to hold us back fell down


It's a revolution, throw your hands up


'Cause we never gave in


And we'll sing hallelujah, we sang hallelujah


Hallelujah",Sad,0.548,0.756,5,-4.175,1,0.036,0.00471,0.0,0.117,0.224,96.038,audio_features,0RdcBnAXyH2YZZvcBVu2k6,spotify:track:0RdcBnAXyH2YZZvcBVu2k6,https://api.spotify.com/v1/tracks/0RdcBnAXyH2YZZvcBVu2k6,https://api.spotify.com/v1/audio-analysis/0RdcBnAXyH2YZZvcBVu2k6,281053,4
Fearless,Fearless,6Eu31gddWw0gOGO506pJYA,241986,"[Verse 1]


There's something 'bout the way


The street looks when it's just rained


There's a glow off the pavement, you walk me to the car


And you know I wanna ask you to dance right there


In the middle of the parking lot, yeah


Oh, yeah




[Verse 2]


We're driving down the road, I wonder if you know


I'm trying so hard not to get caught up now


But you're just so cool, run your hands through your hair


Absentmindedly making me want you




[Chorus]


And I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless




[Verse 3]


So, baby, drive slow 'til we run out of road


In this one horse town, I wanna stay right here


In this passenger's seat


You put your eyes on me


In this moment now, capture it, remember it[Chorus]


'Cause I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless




[Bridge]


Well, you stood there with me in the doorway


My hands shake, I'm not usually this way but


You pull me in and I'm a little more brave


It's the first kiss, it's flawless, really something


It's fearless


Oh, yeah




[Chorus]


'Cause I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless


'Cause I don't know how it gets better than this


You take my hand and drag me head first, fearless


And I don't know why but with you, I'd dance


In a storm in my best dress, fearless




[Outro]


Oh, oh


Oh, yeah",Energetic,0.594,0.712,5,-4.418,1,0.0273,0.04,0.0,0.309,0.476,99.972,audio_features,6Eu31gddWw0gOGO506pJYA,spotify:track:6Eu31gddWw0gOGO506pJYA,https://api.spotify.com/v1/tracks/6Eu31gddWw0gOGO506pJYA,https://api.spotify.com/v1/audio-analysis/6Eu31gddWw0gOGO506pJYA,241987,4
Fifteen,Fearless,4t0OI7XrODjSkAu3bTPmWj,294333,"[Verse 1]


You take a deep breath and you walk through the doors


It's the mornin' of your very first day


You say ""hi"" to your friends you ain't seen in a while


Try and stay out of everybody's way


It's your freshman year and you're gonna be here


For the next four years in this town


Hopin' one of those senior boys will wink at you and say


""You know, I haven't seen you around before""




[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen, feelin' like there's nothin' to figure out


Well, count to ten, take it in


This is life before you know who you're gonna be


Fifteen




[Verse 2]


You sit in class next to a redhead named Abigail


And soon enough, you're best friends


Laughin' at the other girls who think they're so cool


We'll be outta here as soon as we can


And then, you're on your very first date and he's got a car


And you're feelin' like flyin'


And your mama's waitin' up and you're thinkin' he's the one


And you're dancin' 'round your room when the night ends


When the night ends[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen and your first kiss


Makes your head spin 'round


But in your life, you'll do things greater than


Dating the boy on the football team


But I didn't know it at fifteen




[Bridge]


When all you wanted was to be wanted


Wish you could go back and tell yourself what you know now


Back then, I swore I was gonna marry him someday


But I realized some bigger dreams of mine


And Abigail gave everything she had


To a boy who changed his mind


And we both cried




[Chorus]


'Cause when you're fifteen and somebody tells you they love you


You're gonna believe them


And when you're fifteen, don't forget to look before you fall


I've found time can heal most anything


And you just might find who you're supposed to be


I didn't know who I was supposed to be


At fifteen[Post-Chorus]


La-la-la, la-la-la, la-la-la-la


La-la-la, la-la-la, la-la-la-la


La-la-la, la-la-la




[Outro]


Your very first day


Take a deep breath, girl


Take a deep breath as you walk through the doors",Sad,0.556,0.651,7,-4.396,1,0.0266,0.067,0.0,0.145,0.203,95.485,audio_features,4t0OI7XrODjSkAu3bTPmWj,spotify:track:4t0OI7XrODjSkAu3bTPmWj,https://api.spotify.com/v1/tracks/4t0OI7XrODjSkAu3bTPmWj,https://api.spotify.com/v1/audio-analysis/4t0OI7XrODjSkAu3bTPmWj,294333,4
